TimeSlot;Immagine;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_Applicati
08:00;immagine3.jpeg;pattern_standard;0.008814;230.0;4.245031;0.0135605157;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;ca_pattern;0.008814;230.0;4.2577096;0.0136010168;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;plain;0.010721;230.0;4.2531938;0.0135865913;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;pattern_standard;0.010721;230.0;4.2242634;0.0134941747;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;ca_pattern;0.010721;230.0;4.233142;0.0135225369;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;plain;0.012629;230.0;4.3305053;0.0138335586;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;pattern_standard;0.012629;230.0;4.2638489;0.0136206284;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;ca_pattern;0.012629;230.0;4.2716011;0.0136453924;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;plain;0.014536;230.0;4.2342672;0.0135261313;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;pattern_standard;0.014536;230.0;4.2679189;0.0136336298;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;ca_pattern;0.014536;230.0;4.3170155;0.0137904662;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;plain;0.016443;230.0;4.311183;0.0137718346;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;pattern_standard;0.016443;230.0;4.2838537;0.0136845327;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;ca_pattern;0.016443;230.0;4.2416403;0.0135496843;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;plain;0.01835;230.0;4.2698613;0.0136398347;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;pattern_standard;0.01835;230.0;4.2956932;0.0137223533;4;resolution,saturation,blur,relighting
08:00;immagine3.jpeg;ca_pattern;0.01835;230.0;4.2953751;0.0137213371;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;plain;0.005;230.0;3.2377302;0.0103427493;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;pattern_standard;0.005;230.0;3.3452738;0.0106862913;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;ca_pattern;0.005;230.0;0.059173;0.0001890249;3;resolution,saturation,blur
08:00;immagine4.jpeg;plain;0.006907;230.0;3.2234489;0.0102971284;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;pattern_standard;0.006907;230.0;3.2972538;0.0105328941;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;ca_pattern;0.006907;230.0;0.0584897;0.0001868421;3;resolution,saturation,blur
08:00;immagine4.jpeg;plain;0.008814;230.0;3.2799347;0.0104775692;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;pattern_standard;0.008814;230.0;3.2881005;0.0105036544;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;ca_pattern;0.008814;230.0;3.2401854;0.0103505923;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;plain;0.010721;230.0;3.2518274;0.010387782;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;pattern_standard;0.010721;230.0;3.2568397;0.0104037935;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;ca_pattern;0.010721;230.0;3.2748714;0.0104613947;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;plain;0.012629;230.0;3.2834082;0.0104886651;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;pattern_standard;0.012629;230.0;3.2809735;0.0104808876;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;ca_pattern;0.012629;230.0;3.2385271;0.0103452949;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;plain;0.014536;230.0;3.238897;0.0103464765;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;pattern_standard;0.014536;230.0;3.2771324;0.0104686174;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;ca_pattern;0.014536;230.0;3.2983454;0.0105363811;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;plain;0.016443;230.0;3.358177;0.0107275099;4;resolution,saturation,blur,relighting
