Documento;Tipo_query;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_applicati;Parole_trovate;File_corretto_trovato
il signore degli anelli.pdf;Corta;Plain;2.4e-05;230.0;0.006021790000158944;1.923627361161885e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;2.4e-05;230.0;0.006032299999787938;1.9269847221544803e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;2.4e-05;230.0;0.004159079999953974;1.3285949999852973e-05;2;['NER', 'NAME'];2;True
il signore degli anelli.pdf;Corta;Plain;3.1e-05;230.0;0.005753590000676922;1.8379523613273503e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;3.1e-05;230.0;0.005762850000246544;1.840910416745424e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;3.1e-05;230.0;0.005816150000464404;1.857936805703907e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;3.8e-05;230.0;0.005869410000013886;1.8749504166711027e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;3.8e-05;230.0;0.00622585000055551;1.9888131946218993e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;3.8e-05;230.0;0.006078059998617391;1.9416024995583337e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;4.6e-05;230.0;0.0059697799995774405;1.9070130554205713e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;4.6e-05;230.0;0.005949929999769665;1.9006720832597544e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;4.6e-05;230.0;0.005987879999884172;1.9127949999629993e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;5.3e-05;230.0;0.0056095299994922245;1.7919331942822387e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;5.3e-05;230.0;0.005620509999789647;1.7954406943772487e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;5.3e-05;230.0;0.005852379999487312;1.8695102776140025e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;6e-05;230.0;0.006471730000339448;2.0673581945528794e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;6e-05;230.0;0.005878430000302614;1.8778318056522243e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;6e-05;230.0;0.006113129998993827;1.9528054163452505e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;6.7e-05;230.0;0.005803730000116048;1.8539693055926264e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;6.7e-05;230.0;0.005879889999778243;1.8782981943736054e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;6.7e-05;230.0;0.006078870000419556;1.9418612501340248e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;7.3e-05;230.0;0.005874389999371487;1.8765412497992253e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;7.3e-05;230.0;0.007316699999864795;2.3372791666234767e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;7.3e-05;230.0;0.005840860000535031;1.8658302779486904e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Media;Plain;2.4e-05;230.0;0.007224360000327579;2.30778166677131e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;2.4e-05;230.0;0.007044650000170805;2.250374305610118e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;2.4e-05;230.0;0.005226900000343449;1.6697041667763796e-05;2;['NER', 'NAME'];6;True
il signore degli anelli.pdf;Media;Plain;3.1e-05;230.0;0.007061999999859836;2.255916666621892e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;3.1e-05;230.0;0.006939789999159984;2.2168773608427723e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;3.1e-05;230.0;0.007223909999083844;2.307637916374006e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;3.8e-05;230.0;0.0075317500002711315;2.405975694531056e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;3.8e-05;230.0;0.007180209999569342;2.293678194306873e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;3.8e-05;230.0;0.007136760000503273;2.2797983334941013e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;4.6e-05;230.0;0.006998459999886108;2.2356191666302845e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;4.6e-05;230.0;0.007065939999665716;2.257175277670993e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;4.6e-05;230.0;0.007512199999837321;2.3997305555035888e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;5.3e-05;230.0;0.007243109999399167;2.3137712498080672e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;5.3e-05;230.0;0.007306560000506579;2.3340400001618237e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;5.3e-05;230.0;0.007067839999945136;2.257782222204696e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;6e-05;230.0;0.009877390000474407;3.155277361262658e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;6e-05;230.0;0.007048449999638251;2.2515881943288857e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;6e-05;230.0;0.0071631700004218144;2.2882348612458574e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;6.7e-05;230.0;0.007133580000299844;2.278782500095784e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;6.7e-05;230.0;0.0073097799999231935;2.3350686110865755e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;6.7e-05;230.0;0.007176930000423454;2.292630416801937e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;7.3e-05;230.0;0.0069843400000536345;2.2311086111282446e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;7.3e-05;230.0;0.007391700000152923;2.3612375000488504e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;7.3e-05;230.0;0.00885037000043667;2.82720152791727e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Lunga;Plain;2.4e-05;230.0;0.014201199999297387;4.53649444422e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;2.4e-05;230.0;0.01348506000067573;4.3077275002158586e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;2.4e-05;230.0;0.004191749999881722;1.3390312499622168e-05;1;['NER'];12;True
il signore degli anelli.pdf;Lunga;Plain;3.1e-05;230.0;0.012805569999545695;4.09066819429932e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;3.1e-05;230.0;0.012964960000681458;4.141584444662133e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;3.1e-05;230.0;0.00901046000108181;2.8783413892344668e-05;2;['NER', 'NAME'];32;True
il signore degli anelli.pdf;Lunga;Plain;3.8e-05;230.0;0.01298856000030355;4.149123333430301e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;3.8e-05;230.0;0.012609190000148374;4.027935694491842e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;3.8e-05;230.0;0.008579029999964405;2.7405234722108516e-05;2;['NER', 'NAME'];32;True
il signore degli anelli.pdf;Lunga;Plain;4.6e-05;230.0;0.013048250000429107;4.168190972359298e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;4.6e-05;230.0;0.013022110000019894;4.1598406944507996e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;4.6e-05;230.0;0.012752710000495427;4.0737823612693725e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;5.3e-05;230.0;0.013089219999164925;4.1812786108443516e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;5.3e-05;230.0;0.013253289999920526;4.2336898610857236e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;5.3e-05;230.0;0.01279977999984112;4.088818611060358e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;6e-05;230.0;0.013116910000462667;4.1901240279255745e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;6e-05;230.0;0.013124230000175884;4.192462361167296e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;6e-05;230.0;0.01388859000071534;4.436632916895178e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;6.7e-05;230.0;0.01307791999897745;4.177668888562241e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;6.7e-05;230.0;0.012804990000586259;4.090482916853944e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;6.7e-05;230.0;0.012885390000155894;4.1161662500498e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;7.3e-05;230.0;0.013472510000428883;4.3037184723592266e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;7.3e-05;230.0;0.012857279999298043;4.10718666644243e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;7.3e-05;230.0;0.013076660000297124;4.1772663889838035e-05;3;['NER', 'NAME', 'VERBS'];34;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;2.4e-05;230.0;0.005914499999926192;1.8893541666430893e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;2.4e-05;230.0;0.006117910000102711;1.9543323611439216e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;2.4e-05;230.0;0.004082280000147875;1.3040616667139045e-05;2;['NER', 'NAME'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;3.1e-05;230.0;0.006443690000014613;2.0584009722268903e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;3.1e-05;230.0;0.0060085600001912095;1.919401111172192e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;3.1e-05;230.0;0.005861760000698268;1.8725066668897248e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;3.8e-05;230.0;0.005896340000253986;1.8835530556366898e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;3.8e-05;230.0;0.005995410000468837;1.9152004168164344e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;3.8e-05;230.0;0.006306359999871347;2.014531666625569e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;4.6e-05;230.0;0.006117100000119535;1.954073611149296e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;4.6e-05;230.0;0.0062168800006475065;1.98594777798462e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;4.6e-05;230.0;0.006331509999654372;2.0225656943340358e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;5.3e-05;230.0;0.006005609999920125;1.9184587499744845e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;5.3e-05;230.0;0.006057139999393257;1.9349197220284016e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;5.3e-05;230.0;0.00611088999939966;1.952089860919336e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;6e-05;230.0;0.005888500000583008;1.8810486112973498e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;6e-05;230.0;0.0058977700002287746;1.884009861184192e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;6e-05;230.0;0.00593096000047808;1.8946122223749423e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;6.7e-05;230.0;0.006364279999615974;2.033033888766214e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;6.7e-05;230.0;0.007836419999512146;2.5033008331774912e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;6.7e-05;230.0;0.0058150100005150305;1.8575726390534126e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;7.3e-05;230.0;0.006269310000061523;2.0026962500196533e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;7.3e-05;230.0;0.0060082300002250125;1.9192956945163236e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;7.3e-05;230.0;0.006030600000667618;1.9264416668799338e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;2.4e-05;230.0;0.0072942399998282784;2.3301044443895893e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;2.4e-05;230.0;0.007215740000538063;2.3050280557274367e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;2.4e-05;230.0;0.005162409999684314;1.6491031943436006e-05;2;['NER', 'NAME'];6;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;3.1e-05;230.0;0.007548580000366201;2.4113519445614256e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;3.1e-05;230.0;0.007637180000165245;2.4396547222750093e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;3.1e-05;230.0;0.00740096999979869;2.3641987499356927e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;3.8e-05;230.0;0.007331999999951222;2.342166666651085e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;3.8e-05;230.0;0.007670920000600745;2.4504327779696822e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;3.8e-05;230.0;0.0075365700002294036;2.4075154167399484e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;4.6e-05;230.0;0.0074183299999276645;2.3697443055324484e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;4.6e-05;230.0;0.007283579998693312;2.3266991662492527e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;4.6e-05;230.0;0.007691410000916221;2.4569781947371265e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;5.3e-05;230.0;0.007618880000518402;2.4338088890544895e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;5.3e-05;230.0;0.007205810000232305;2.3018559722964306e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;5.3e-05;230.0;0.007561160000477685;2.4153705557081493e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;6e-05;230.0;0.0075930600007268366;2.4255608335655173e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;6e-05;230.0;0.007371049999710522;2.3546409721297503e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;6e-05;230.0;0.007588399999440299;2.424072222043429e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;6.7e-05;230.0;0.007370589999845833;2.3544940277285304e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;6.7e-05;230.0;0.007283610000013141;2.3267087500041978e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;6.7e-05;230.0;0.0073210299990023485;2.3386623607924173e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;7.3e-05;230.0;0.0073052399995503945;2.3336183331897096e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;7.3e-05;230.0;0.008327429999189917;2.6601512497412233e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;7.3e-05;230.0;0.0077707100001134675;2.4823101389251357e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;2.4e-05;230.0;0.012689870000031078;4.05370847223215e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;2.4e-05;230.0;0.012310130000332719;3.932402638995174e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;2.4e-05;230.0;0.004140779999943334;1.322749166648565e-05;1;['NER'];9;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;3.1e-05;230.0;0.012861399999746937;4.108502777696939e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;3.1e-05;230.0;0.012634590000743628;4.0360495835708815e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;3.1e-05;230.0;0.00839244000017061;2.6809183333878335e-05;2;['NER', 'NAME'];24;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;3.8e-05;230.0;0.012519110000357613;3.999160139003127e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;3.8e-05;230.0;0.01299841000000015;4.152269861111159e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;3.8e-05;230.0;0.00846707000018796;2.7047584722822648e-05;2;['NER', 'NAME'];24;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;4.6e-05;230.0;0.012689269999464159;4.0535168053843835e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;4.6e-05;230.0;0.012548930000411929;4.008685972353811e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;4.6e-05;230.0;0.012717009999323636;4.062378194228383e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;5.3e-05;230.0;0.012714000000050874;4.061416666682918e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;5.3e-05;230.0;0.012920289999601663;4.1273148609838644e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;5.3e-05;230.0;0.01305999000032898;4.1719412501050914e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;6e-05;230.0;0.013126769999507815;4.193273749842774e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;6e-05;230.0;0.014228440000442788;4.5451961112525574e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;6e-05;230.0;0.012709230000109529;4.059892916701655e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;6.7e-05;230.0;0.012656659999629482;4.0430997221038626e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;6.7e-05;230.0;0.012933929999780958;4.1316720832633616e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;6.7e-05;230.0;0.012825979999615812;4.097188055432829e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;7.3e-05;230.0;0.012825230000453302;4.0969484723670274e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;7.3e-05;230.0;0.012871210000230348;4.111636527851362e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;7.3e-05;230.0;0.013078970000060508;4.178004305574884e-05;3;['NER', 'NAME', 'VERBS'];29;True
Memorie dal sottosuolo.pdf;Corta;Plain;2.4e-05;230.0;0.005963339999289019;1.904955833106215e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;2.4e-05;230.0;0.005672380000032717;1.812010277788229e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;2.4e-05;230.0;0.004449000000022352;1.4212083333404735e-05;1;['NER'];1;True
Memorie dal sottosuolo.pdf;Corta;Plain;3.1e-05;230.0;0.005970640000305139;1.907287777875253e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;3.1e-05;230.0;0.006258280000474769;1.9991727779294402e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;3.1e-05;230.0;0.005610259999593836;1.792166388759142e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;3.8e-05;230.0;0.005882309999287827;1.8790712497725002e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;3.8e-05;230.0;0.006029710000439082;1.9261573612513734e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;3.8e-05;230.0;0.0057903400003851855;1.84969194456749e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;4.6e-05;230.0;0.005742190000091796;1.8343106944737683e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;4.6e-05;230.0;0.0057495799999742305;1.836671388880657e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;4.6e-05;230.0;0.005797819999133935;1.8520813886122294e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;5.3e-05;230.0;0.0063588000008167;2.031283333594224e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;5.3e-05;230.0;0.00596536000011838;1.9056011111489274e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;5.3e-05;230.0;0.005969699999695877;1.9069874999028494e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;6e-05;230.0;0.006006440000055591;1.918723888906647e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;6e-05;230.0;0.0056975499999680325;1.8200506944342328e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;6e-05;230.0;0.007010030001038103;2.2393151392205054e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;6.7e-05;230.0;0.005786589999479475;1.848494027611499e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;6.7e-05;230.0;0.005991150000045309;1.913839583347807e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;6.7e-05;230.0;0.005699119999553659;1.820552222079641e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;7.3e-05;230.0;0.006073689999539056;1.9402065276305318e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;7.3e-05;230.0;0.005729759999303497;1.830339999777506e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;7.3e-05;230.0;0.006023800000548363;1.924269444619616e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Media;Plain;2.4e-05;230.0;0.007205879999673925;2.301878333229171e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;2.4e-05;230.0;0.008082489999651443;2.581906527666433e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;2.4e-05;230.0;0.00526566999978968;1.682089027710592e-05;2;['NER', 'NAME'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;3.1e-05;230.0;0.007703050000782241;2.4606965280276607e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;3.1e-05;230.0;0.009086569999635686;2.9026543054391775e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;3.1e-05;230.0;0.007779389999996056;2.485082916665407e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;3.8e-05;230.0;0.008293210000556429;2.649219861288859e-05;3;['NER', 'NAME', 'VERBS'];3;True
