TimeSlot;Immagine;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_Applicati
08:00;immagine6.jpeg;ca_pattern;0.0045347;230.0;0.0583642;0.0001864412;3;resolution,saturation,blur
08:00;immagine6.jpeg;plain;0.0094174;230.0;2.747176;0.0087757011;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;pattern_standard;0.0094174;230.0;2.795557;0.0089302515;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;ca_pattern;0.0094174;230.0;2.7745826;0.00886325;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;plain;0.01835;230.0;2.7180863;0.0086827757;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;pattern_standard;0.01835;230.0;2.8358831;0.009059071;4;resolution,saturation,blur,relighting
08:00;immagine6.jpeg;ca_pattern;0.01835;230.0;2.7649902;0.0088326076;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;plain;4.7e-06;230.0;2.7799605;0.0088804294;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;4.7e-06;230.0;2.7976632;0.0089369797;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;4.7e-06;230.0;0.0045468;1.45245e-05;0;
08:00;immagine7.jpeg;plain;5.89e-05;230.0;2.8778093;0.0091930019;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;5.89e-05;230.0;3.1068484;0.0099246546;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;5.89e-05;230.0;0.0080695;2.57776e-05;1;resolution
08:00;immagine7.jpeg;plain;0.0001188;230.0;2.8016215;0.0089496242;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.0001188;230.0;2.8350186;0.0090563094;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.0001188;230.0;0.0169704;5.4211e-05;2;resolution,saturation
08:00;immagine7.jpeg;plain;0.0003246;230.0;2.7870507;0.0089030786;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.0003246;230.0;2.8012562;0.0089484573;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.0003246;230.0;0.0575781;0.00018393;3;resolution,saturation,blur
08:00;immagine7.jpeg;plain;0.0009338;230.0;2.8026506;0.0089529116;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.0009338;230.0;2.8076126;0.0089687625;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.0009338;230.0;0.0709283;0.0002265765;3;resolution,saturation,blur
08:00;immagine7.jpeg;plain;0.0045347;230.0;2.9780332;0.0095131616;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.0045347;230.0;2.9018767;0.0092698839;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.0045347;230.0;0.0592173;0.0001891664;3;resolution,saturation,blur
08:00;immagine7.jpeg;plain;0.0094174;230.0;2.9095124;0.0092942757;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.0094174;230.0;2.8101444;0.0089768502;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;ca_pattern;0.0094174;230.0;2.824571;0.0090229351;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;plain;0.01835;230.0;2.81552;0.0089940222;4;resolution,saturation,blur,relighting
08:00;immagine7.jpeg;pattern_standard;0.01835;230.0;2.8659818;0.0091552196;4;resolution,saturation,blur,relighting
